SK_ID_CURR,TARGET
100001,0.03514360164774988
100005,0.07667771929455877
100013,0.021592216465920338
100028,0.034553434151335154
100038,0.11441578252033134
100042,0.039139976507634955
100057,0.01725187054522014
100065,0.036264696785561434
100066,0.010236392059698106
100067,0.06719062052168626
100074,0.11879243349199789
100090,0.04089226825352392
100091,0.10048429458013068
100092,0.07175715535552449
100106,0.045334864254112595
100107,0.07262695829339304
100109,0.05512900810632461
100117,0.027650742520011297
100128,0.04781588697894336
100141,0.019435560966848616
100150,0.015872316967916154
100168,0.011846486595325613
100169,0.0396043393651838
100170,0.056510291889732625
100171,0.04212576021143291
100172,0.07150794193187891
100184,0.11066554040155023
100187,0.05741951048726365
100212,0.07727382301503899
100222,0.05157448300132019
100223,0.014453988550518129
100232,0.016342334817326408
100241,0.23646328400125965
100245,0.02114944557151762
100253,0.02155956697497631
100256,0.06057610415600047
100271,0.011052857682331052
100278,0.21504535516940584
100280,0.0109083618019403
100306,0.15894886614977682
100311,0.11486615915820728
100312,0.020046412938341113
100330,0.09706317020837468
100331,0.02941015987116186
100352,0.07584838158835278
100358,0.04756060923086713
100367,0.026216761632620298
100382,0.11960447934889626
100384,0.03620633332902937
100385,0.07534320950805443
100386,0.03980746561283154
100399,0.020341616210344186
100404,0.06211955138109858
100416,0.019142111224671438
100422,0.09288827110446224
100426,0.025573120911975864
100438,0.033706375914993585
100444,0.1253501014567509
100445,0.1013683671201334
100446,0.046893540670077186
100447,0.02644564512172056
100450,0.07087584390649537
100466,0.026927822126816305
100483,0.0265252388755096
100484,0.014800633808229156
100494,0.05330055362439912
100510,0.10715360612106588
100512,0.02208423678112736
100517,0.034060727787798256
100548,0.04847509454940693
100551,0.03978472214654377
100552,0.06972549818041313
100553,0.029081064107075956
100561,0.06444524857172204
100568,0.47046637662919133
100569,0.05213785739159621
100591,0.049243689313527794
100592,0.025699151224847616
100602,0.055028284633564004
100607,0.05057341442035061
100613,0.09234429814611209
100617,0.1601509926285471
100618,0.05366273813718146
100622,0.03466341482564433
100625,0.1693560730384105
100677,0.12248469860388157
100699,0.037425526440237125
100702,0.37054328061868136
100711,0.06066944229454724
100729,0.09694954737860145
100740,0.24094752442231282
100744,0.17586591813196575
100745,0.050306915527549095
100747,0.11134377197257056
100751,0.3184575596057892
100752,0.05404149225497286
100753,0.20073565462543558
100754,0.16061874741503063
100760,0.06331912759836973
100762,0.10746851746499525
100763,0.0351601786264929
100765,0.018166760286304453
100770,0.08348206996718709
100772,0.01911259159728867
100777,0.02269362181174183
100791,0.022907416500230603
100792,0.01336736685419162
100797,0.016889075612110505
100823,0.0268264896460404
100826,0.025241579355981848
100830,0.043641025065618524
100836,0.28532340287091695
100872,0.05448198580218004
100910,0.03260447446085907
100913,0.08980258227719708
100918,0.033777739725952924
100931,0.011507845973472547
100952,0.044972287272902305
100953,0.033953873912046725
100965,0.1532346252593391
100970,0.03982617924974106
100982,0.15030238648729954
100983,0.1947718019562587
100984,0.03553368691871801
100987,0.04986101126312395
100997,0.05393272892795786
100998,0.11848017754334617
101002,0.03799887881353205
101005,0.12199791518780091
101008,0.17961935329329043
101020,0.08042279391746528
101021,0.028540996466476603
101024,0.06298011536220478
101025,0.1141990310494154
101026,0.04475934667495562
101031,0.02543892463075635
101041,0.01757432240568528
101051,0.012854873769024363
101055,0.06584225408461215
101056,0.2692245347060093
101057,0.0374578693765925
101064,0.028374747055860457
101079,0.09775916635090964
101087,0.02728573452187382
101090,0.04440881550928718
101092,0.08293005724907974
101097,0.0901046311409027
101099,0.029336019419744987
101107,0.12261788504610874
101118,0.06052051842805029
101125,0.04551489770661221
101126,0.01737503902184549
101128,0.017048670300297407
101136,0.0807806708139809
101140,0.15885198592519476
101149,0.1540343620233833
101160,0.09409080830689527
101169,0.20054618074499042
101181,0.02964207144717248
101186,0.01513109872602415
101190,0.07346164016317734
101193,0.08464931283468695
101194,0.12935924721720524
101198,0.15404824142147533
101200,0.029833733579704164
101204,0.0233797500716217
101211,0.06185773357440473
101213,0.0819666655843966
101223,0.03022688658575315
101225,0.06870802233090187
101237,0.06695797140822893
101243,0.1019424431314887
101244,0.112173000877652
101258,0.04362329205685003
101259,0.16826253422849138
101268,0.07474233726568608
101269,0.023291991887465897
101271,0.1257700479497176
101279,0.042244972164533774
101281,0.11595571039521901
101287,0.02291212900733998
101292,0.05216403490136533
101294,0.02654604304552337
101296,0.10209023919772124
101297,0.023388848836336885
101299,0.039432537823211794
101301,0.021779281622323128
101305,0.09156599173355451
101308,0.0922348817378242
101318,0.02554115033436115
101327,0.19333174393768354
101329,0.018164520952527657
101332,0.05494408470109624
101337,0.04033786662215266
101343,0.019782396756624344
101345,0.01816519337348187
101346,0.015790570146118392
101353,0.018051319710305783
101354,0.0881258010007402
101355,0.13030895391218505
101356,0.034734112906948444
101362,0.04506518017379574
101363,0.2693354254701985
101365,0.02070598726503598
101366,0.07482333328488519
101367,0.1500082585089431
101368,0.013105230091449278
101374,0.11842299614443658
101380,0.019451937738726298
101383,0.037971629842786
101398,0.024362503407012626
101399,0.2070961411471004
101401,0.20761749991389325
101412,0.0520705430464896
101426,0.04012178871024906
101427,0.36599539642044787
101428,0.14840091222528995
101429,0.2178820384499404
101434,0.04930688659837587
101440,0.05723905169487298
101448,0.08956313245243393
101449,0.036444251147890856
101465,0.03765728119372694
101467,0.032243111318573846
101472,0.0788655879950651
101478,0.10673736044786128
101497,0.0555179549187738
101504,0.09450947632902756
101547,0.018127067090639992
101548,0.07976201439504245
101555,0.06873761007156819
101570,0.025401217272136054
101572,0.075215585236056
101578,0.029584878295351197
101580,0.13202767451848474
101588,0.15925036984748492
101602,0.02777393826437355
101610,0.11729062252296972
101614,0.06732343022819728
101616,0.023809109717398753
101643,0.08729701011555085
101644,0.03549001178341688
101649,0.051512928517949176
101650,0.07227538766901234
101665,0.015585355077708453
101667,0.09515004099874601
101669,0.051369003011469884
101674,0.049382268035179186
101675,0.02740889895680582
101678,0.0769157887835622
101682,0.04763037411999025
101686,0.061866043612175445
101697,0.18691505681488518
101700,0.30430809817425786
101711,0.030780593227430306
101714,0.032673745683264574
101715,0.21484506661096645
101728,0.03591502559712902
101732,0.04907968255552134
101757,0.12060005194540468
101758,0.036015127791795075
101759,0.0751496457053084
101762,0.01663159945706759
101764,0.04208981729176854
101780,0.329578356139857
101784,0.011734876052634624
101789,0.018754355986382573
101816,0.121979753967682
101819,0.022852222383711176
101827,0.014099656373070124
101863,0.06574835508884518
101867,0.03417173194034854
101870,0.01897318171831939
101873,0.1914849270861232
101878,0.07458571505289173
101879,0.03616325879897355
101880,0.020323352956197416
101887,0.04189633193827355
101897,0.040678286360178686
101901,0.09551153974956317
101903,0.26186326634164997
101920,0.013884453400234566
101921,0.052005201696994574
101922,0.053817187053867496
101961,0.11197579346743144
101962,0.02827060297084409
101971,0.039638154106967416
101976,0.20154203400482276
102002,0.08434963010997411
102005,0.023255739839579494
102007,0.2714126485317968
102017,0.025070116921489326
102019,0.21409323712414513
102029,0.020179427118899952
102051,0.107032978361574
102052,0.013563284631889185
102054,0.019928714512694932
102062,0.0769468238795709
102067,0.15303350167934712
102068,0.043942150448632276
102070,0.025405158216419987
102090,0.11723064363998414
102092,0.04932150404999548
102099,0.09246335063087704
102100,0.023483600908631254
102112,0.06134386125724019
102113,0.027301322816556572
102122,0.17478361290503974
102123,0.05537929564435183
102125,0.04803647904593526
102126,0.14183795238646268
102146,0.028553870554681775
102147,0.11844915232329264
102151,0.04084704336617824
102158,0.10529167710323178
102159,0.024955493451194667
102162,0.06371089332657437
102165,0.03793407868054526
102166,0.03452185095339693
102174,0.019792764407347403
102193,0.13653155855918103
102198,0.03610638304513394
102205,0.07933989842900846
102206,0.01879053877832319
102218,0.027120818862970516
102221,0.02818352518961516
102230,0.039238678191994364
102238,0.04478576787909655
102248,0.03449143055931611
102252,0.1947441672525124
102259,0.05143665347308226
102262,0.10818881101719185
102273,0.037459197084305396
102286,0.13360826227058356
102293,0.025829119503636137
102294,0.03106925503960429
102296,0.028381384275265948
102298,0.042088051971554914
102303,0.021375938341078735
102309,0.05779809517684751
102315,0.0283211142252422
102340,0.02146772084845921
102342,0.11361814991445064
102344,0.09879581750140594
102346,0.07664715984181392
102347,0.025696346271813636
102374,0.052595407349285486
102380,0.021102857927062953
102387,0.022747502147504636
102393,0.03784042104569441
102403,0.021339742295583525
